      5384         12       1500        290       3582
        26          4          2         22        266       1021       1301          2
        28          4          2         23        267       1022       1301          2
        30          4          2         24        268       1022       1301          2
        32          4          2         25        269       1023       1302          2
        34          4          2         26        270       1023       1302          2
        36          4          2         27        271       1024       1302          2
        38          4          2         28        272       1024       1302          2
        40          4          2         29        273       1025       1303          2
        42          4          2         30        274       1025       1303          2
        44          4          2         31        275       1026       1303          2
        46          4          2         32        276       1026       1303          2
        48          4          2         33        277       1027       1304          2
        50          4          2         34        278       1027       1304          2
        52          4          2         35        279       1028       1304          2
        54          4          2         36        280       1028       1304          2
        56          4          2         37        281       1029       1305          2
        58          4          2         38        282       1029       1305          2
        60          4          2         39        283       1030       1305          2
        62          4          2         40        284       1030       1305          2
        64          4          2         41        285       1031       1306          2
        66          4          2         42        286       1031       1306          2
        68          4          2         43        287       1032       1306          2
        70          4          2         44        288       1032       1306          2
        72          4          2         45        289       1033       1307          2
        74          4          2         46        290       1033       1307          2
        76          4          2         47        291       1034       1307          2
        78          4          2         48        292       1034       1307          2
        80          4          2         49        293       1035       1308          2
        82          4          2         50        294       1035       1308          2
        84          4          2         51        295       1036       1308          2
        86          4          2         52        296       1036       1308          2
        88          4          2         53        297       1037       1309          2
        90          4          2         54        298       1037       1309          2
        92          4          2         55        299       1038       1309          2
        94          4          2         56        300       1038       1309          2
        96          4          2         57        301       1039       1310          2
        98          4          2         58        302       1039       1310          2
       100          4          2         59        303       1040       1310          2
       102          4          2         60        304       1040       1310          2
       104          4          2         61        305       1041       1311          2
       106          4          2         62        306       1041       1311          2
       108          4          2         63        307       1042       1311          2
       110          4          2         64        308       1042       1311          2
       112          4          2         65        309       1043       1312          2
       114          4          2         66        310       1043       1312          2
       116          4          2         67        311       1044       1312          2
       118          4          2         68        312       1044       1312          2
       120          4          2         69        313       1045       1313          2
       122          4          2         70        314       1045       1313          2
       124          4          2         71        315       1046       1313          2
       126          4          2         72        316       1046       1313          2
       128          4          2         73        317       1047       1314          2
       130          4          2         74        318       1047       1314          2
       132          4          2         75        319       1048       1314          2
       134          4          2         76        320       1048       1314          2
       136          4          2         77        321       1049       1315          2
       138          4          2         78        322       1049       1315          2
       140          4          2         79        323       1050       1315          2
       142          4          2         80        324       1050       1315          2
       144          4          2         81        325       1051       1316          2
       146          4          2         82        326       1051       1316          2
       148          4          2         83        327       1052       1316          2
       150          4          2         84        328       1052       1316          2
       152          4          2         85        329       1053       1317          2
       154          4          2         86        330       1053       1317          2
       156          4          2         87        331       1054       1317          2
       158          4          2         88        332       1054       1317          2
       160          4          2         89        333       1055       1318          2
       162          4          2         90        334       1055       1318          2
       164          4          2         91        335       1056       1318          2
       166          4          2         92        336       1056       1318          2
       168          4          2         93        337       1057       1319          2
       170          4          2         94        338       1057       1319          2
       172          4          2         95        339       1058       1319          2
       174          4          2         96        340       1058       1319          2
       176          4          2         97        341       1059       1320          2
       178          4          2         98        342       1059       1320          2
       180          4          2         99        343       1060       1320          2
       182          4          2        100        344       1060       1320          2
       184          4          2        101        345       1061       1321          2
       186          4          2        102        346       1061       1321          2
       188          4          2        103        347       1062       1321          2
       190          4          2        104        348       1062       1321          2
       192          4          2        105        349       1063       1322          2
       194          4          2        106        350       1063       1322          2
       196          4          2        107        351       1064       1322          2
       198          4          2        108        352       1064       1322          2
       200          4          2        109        353       1065       1323          2
       202          4          2        110        354       1065       1323          2
       204          4          2        111        355       1066       1323          2
       206          4          2        112        356       1066       1323          2
       208          4          2        113        357       1067       1324          2
       210          4          2        114        358       1067       1324          2
       212          4          2        115        359       1068       1324          2
       214          4          2        116        360       1068       1324          2
       216          4          2        117        361       1069       1325          2
       218          4          2        118        362       1069       1325          2
       220          4          2        119        363       1070       1325          2
       222          4          2        120        364       1070       1325          2
       224          4          2        121        365       1071       1326          2
       226          4          2        122        366       1071       1326          2
       228          4          2        123        367       1072       1326          2
       230          4          2        124        368       1072       1326          2
       232          4          2        125        369       1073       1327          2
       234          4          2        126        370       1073       1327          2
       236          4          2        127        371       1074       1327          2
       238          4          2        128        372       1074       1327          2
       240          4          2        129        373       1075       1328          2
       242          4          2        130        374       1075       1328          2
       244          4          2        131        375       1076       1328          2
       246          4          2        132        376       1076       1328          2
       248          4          2        133        377       1077       1329          2
       250          4          2        134        378       1077       1329          2
       252          4          2        135        379       1078       1329          2
       254          4          2        136        380       1078       1329          2
       256          4          2        137        381       1079       1330          2
       258          4          2        138        382       1079       1330          2
       260          4          2        139        383       1080       1330          2
       262          4          2        140        384       1080       1330          2
       264          4          2        141        385       1081       1331          2
       266          4          2        142        386       1081       1331          2
       268          4          2        143        387       1082       1331          2
       270          4          2        144        388       1082       1331          2
       272          4          2        145        389       1083       1332          2
       274          4          2        146        390       1083       1332          2
       276          4          2        147        391       1084       1332          2
       278          4          2        148        392       1084       1332          2
       280          4          2        149        393       1085       1333          2
       282          4          2        150        394       1085       1333          2
       284          4          2        151        395       1086       1333          2
       286          4          2        152        396       1086       1333          2
       288          4          2        153        397       1087       1334          2
       290          4          2        154        398       1087       1334          2
       292          4          2        155        399       1088       1334          2
       294          4          2        156        400       1088       1334          2
       296          4          2        157        401       1089       1335          2
       298          4          2        158        402       1089       1335          2
       300          4          2        159        403       1090       1335          2
       302          4          2        160        404       1090       1335          2
       304          4          2        161        405       1091       1336          2
       306          4          2        162        406       1091       1336          2
       308          4          2        163        407       1092       1336          2
       310          4          2        164        408       1092       1336          2
       312          4          2        165        409       1093       1337          2
       314          4          2        166        410       1093       1337          2
       316          4          2        167        411       1094       1337          2
       318          4          2        168        412       1094       1337          2
       320          4          2        169        413       1095       1338          2
       322          4          2        170        414       1095       1338          2
       324          4          2        171        415       1096       1338          2
       326          4          2        172        416       1096       1338          2
       328          4          2        173        417       1097       1339          2
       330          4          2        174        418       1097       1339          2
       332          4          2        175        419       1098       1339          2
       334          4          2        176        420       1098       1339          2
       336          4          2        177        421       1099       1340          2
       338          4          2        178        422       1099       1340          2
       340          4          2        179        423       1100       1340          2
       342          4          2        180        424       1100       1340          2
       344          4          2        181        425       1101       1341          2
       346          4          2        182        426       1101       1341          2
       348          4          2        183        427       1102       1341          2
       350          4          2        184        428       1102       1341          2
       352          4          2        185        429       1103       1342          2
       354          4          2        186        430       1103       1342          2
       356          4          2        187        431       1104       1342          2
       358          4          2        188        432       1104       1342          2
       360          4          2        189        433       1105       1343          2
       362          4          2        190        434       1105       1343          2
       364          4          2        191        435       1106       1343          2
       366          4          2        192        436       1106       1343          2
       368          4          2        193        437       1107       1344          2
       370          4          2        194        438       1107       1344          2
       372          4          2        195        439       1108       1344          2
       374          4          2        196        440       1108       1344          2
       376          4          2        197        441       1109       1345          2
       378          4          2        198        442       1109       1345          2
       380          4          2        199        443       1110       1345          2
       382          4          2        200        444       1110       1345          2
       384          4          2        201        445       1111       1346          2
       386          4          2        202        446       1111       1346          2
       388          4          2        203        447       1112       1346          2
       390          4          2        204        448       1112       1346          2
       392          4          2        205        449       1113       1347          2
       394          4          2        206        450       1113       1347          2
       396          4          2        207        451       1114       1347          2
       398          4          2        208        452       1114       1347          2
       400          4          2        209        453       1115       1348          2
       402          4          2        210        454       1115       1348          2
       404          4          2        211        455       1116       1348          2
       406          4          2        212        456       1116       1348          2
       408          4          2        213        457       1117       1349          2
       410          4          2        214        458       1117       1349          2
       412          4          2        215        459       1118       1349          2
       414          4          2        216        460       1118       1349          2
       416          4          2        217        461       1119       1350          2
       418          4          2        218        462       1119       1350          2
       420          4          2        219        463       1120       1350          2
       422          4          2        220        464       1120       1350          2
       424          4          2        221        465       1121       1351          2
       426          4          2        222        466       1121       1351          2
       428          4          2        223        467       1122       1351          2
       430          4          2        224        468       1122       1351          2
       432          4          2        225        469       1123       1352          2
       434          4          2        226        470       1123       1352          2
       436          4          2        227        471       1124       1352          2
       438          4          2        228        472       1124       1352          2
       440          4          2        229        473       1125       1353          2
       442          4          2        230        474       1125       1353          2
       444          4          2        231        475       1126       1353          2
       446          4          2        232        476       1126       1353          2
       448          4          2        233        477       1127       1354          2
       450          4          2        234        478       1127       1354          2
       452          4          2        235        479       1128       1354          2
       454          4          2        236        480       1128       1354          2
       456          4          2        237        481       1129       1355          2
       458          4          2        238        482       1129       1355          2
       460          4          2        239        483       1130       1355          2
       462          4          2        240        484       1130       1355          2
       464          4          2        241        485       1131       1356          2
       466          4          2        242        486       1131       1356          2
       468          4          2        243        487       1132       1356          2
       470          4          2        244        488       1132       1356          2
       472          4          2        245        489       1133       1357          2
       474          4          2        246        490       1133       1357          2
       476          4          2        247        491       1134       1357          2
       478          4          2        248        492       1134       1357          2
       480          4          2        249        493       1135       1358          2
       482          4          2        250        494       1135       1358          2
       484          4          2        251        495       1136       1358          2
       486          4          2        252        496       1136       1358          2
       472         20          2       1357       1143        497        501          2
       474         20          2       1357       1143        498        502          2
       476         20          2       1357       1144        499        503          2
       478         20          2       1357       1144        500        504          2
       472         22          2       1143        497        501        505          2
       474         22          2       1143        498        502        506          2
       476         22          2       1144        499        503        503          2
       478         22          2       1144        500        504        507          2
       472         24          2        497        501        505        508          2
       474         24          2        498        502        506        509          2
       478         24          2        500        504        507        511          2
       472         26          2        501        505        508       1157          2
       474         26          2        502        506        509       1157          2
       478         26          2        504        507        511       1158          2
       472         28          2        505        508       1157       1534          2
       474         28          2        506        509       1157       1534          2
       476         28          2        510        510       1158       1534          2
       478         28          2        507        511       1158       1534          2
       476        156          2       2388       1162        512        516          2
       478        156          2       2388       1162        513        517          2
       480        156          2       2389       1163        514        514          2
       482        156          2       2389       1163        515        518          2
       476        158          2       1162        512        516        519          2
       478        158          2       1162        513        517        520          2
       482        158          2       1163        515        518        522          2
       476        160          2        512        516        519        523          2
       478        160          2        513        517        520        524          2
       482        160          2        515        518        522        526          2
       476        162          2        516        519        523       1170          2
       478        162          2        517        520        524       1170          2
       480        162          2        521        521        525       1171          2
       482        162          2        518        522        526       1171          2
       476        164          2        519        523       1170       2567          2
       478        164          2        520        524       1170       2567          2
       480        164          2        521        525       1171       2568          2
       482        164          2        522        526       1171       2568          2
         0        492          2       1175       1177        527        771          2
         2        492          2       1175       1177        528        772          2
         4        492          2       1176       1178        529        773          2
         6        492          2       1176       1178        530        774          2
         8        492          2       4887       1179        531        775          2
        10        492          2       4887       1179        532        776          2
        12        492          2       4887       1180        533        777          2
        14        492          2       4887       1180        534        778          2
        16        492          2       4888       1181        535        779          2
        18        492          2       4888       1181        536        780          2
        20        492          2       4888       1182        537        781          2
        22        492          2       4888       1182        538        782          2
        24        492          2       4889       1183        539        783          2
        26        492          2       4889       1183        540        784          2
        28        492          2       4889       1184        541        785          2
        30        492          2       4889       1184        542        786          2
        32        492          2       4890       1185        543        787          2
        34        492          2       4890       1185        544        788          2
        36        492          2       4890       1186        545        789          2
        38        492          2       4890       1186        546        790          2
        40        492          2       4891       1187        547        791          2
        42        492          2       4891       1187        548        792          2
        44        492          2       4891       1188        549        793          2
        46        492          2       4891       1188        550        794          2
        48        492          2       4892       1189        551        795          2
        50        492          2       4892       1189        552        796          2
        52        492          2       4892       1190        553        797          2
        54        492          2       4892       1190        554        798          2
        56        492          2       4893       1191        555        799          2
        58        492          2       4893       1191        556        800          2
        60        492          2       4893       1192        557        801          2
        62        492          2       4893       1192        558        802          2
        64        492          2       4894       1193        559        803          2
        66        492          2       4894       1193        560        804          2
        68        492          2       4894       1194        561        805          2
        70        492          2       4894       1194        562        806          2
        72        492          2       4895       1195        563        807          2
        74        492          2       4895       1195        564        808          2
        76        492          2       4895       1196        565        809          2
        78        492          2       4895       1196        566        810          2
        80        492          2       4896       1197        567        811          2
        82        492          2       4896       1197        568        812          2
        84        492          2       4896       1198        569        813          2
        86        492          2       4896       1198        570        814          2
        88        492          2       4897       1199        571        815          2
        90        492          2       4897       1199        572        816          2
        92        492          2       4897       1200        573        817          2
        94        492          2       4897       1200        574        818          2
        96        492          2       4898       1201        575        819          2
        98        492          2       4898       1201        576        820          2
       100        492          2       4898       1202        577        821          2
       102        492          2       4898       1202        578        822          2
       104        492          2       4899       1203        579        823          2
       106        492          2       4899       1203        580        824          2
       108        492          2       4899       1204        581        825          2
       110        492          2       4899       1204        582        826          2
       112        492          2       4900       1205        583        827          2
       114        492          2       4900       1205        584        828          2
       116        492          2       4900       1206        585        829          2
       118        492          2       4900       1206        586        830          2
       120        492          2       4901       1207        587        831          2
       122        492          2       4901       1207        588        832          2
       124        492          2       4901       1208        589        833          2
       126        492          2       4901       1208        590        834          2
       128        492          2       4902       1209        591        835          2
       130        492          2       4902       1209        592        836          2
       132        492          2       4902       1210        593        837          2
       134        492          2       4902       1210        594        838          2
       136        492          2       4903       1211        595        839          2
       138        492          2       4903       1211        596        840          2
       140        492          2       4903       1212        597        841          2
       142        492          2       4903       1212        598        842          2
       144        492          2       4904       1213        599        843          2
       146        492          2       4904       1213        600        844          2
       148        492          2       4904       1214        601        845          2
       150        492          2       4904       1214        602        846          2
       152        492          2       4905       1215        603        847          2
       154        492          2       4905       1215        604        848          2
       156        492          2       4905       1216        605        849          2
       158        492          2       4905       1216        606        850          2
       160        492          2       4906       1217        607        851          2
       162        492          2       4906       1217        608        852          2
       164        492          2       4906       1218        609        853          2
       166        492          2       4906       1218        610        854          2
       168        492          2       4907       1219        611        855          2
       170        492          2       4907       1219        612        856          2
       172        492          2       4907       1220        613        857          2
       174        492          2       4907       1220        614        858          2
       176        492          2       4908       1221        615        859          2
       178        492          2       4908       1221        616        860          2
       180        492          2       4908       1222        617        861          2
       182        492          2       4908       1222        618        862          2
       184        492          2       4909       1223        619        863          2
       186        492          2       4909       1223        620        864          2
       188        492          2       4909       1224        621        865          2
       190        492          2       4909       1224        622        866          2
       192        492          2       4910       1225        623        867          2
       194        492          2       4910       1225        624        868          2
       196        492          2       4910       1226        625        869          2
       198        492          2       4910       1226        626        870          2
       200        492          2       4911       1227        627        871          2
       202        492          2       4911       1227        628        872          2
       204        492          2       4911       1228        629        873          2
       206        492          2       4911       1228        630        874          2
       208        492          2       4912       1229        631        875          2
       210        492          2       4912       1229        632        876          2
       212        492          2       4912       1230        633        877          2
       214        492          2       4912       1230        634        878          2
       216        492          2       4913       1231        635        879          2
       218        492          2       4913       1231        636        880          2
       220        492          2       4913       1232        637        881          2
       222        492          2       4913       1232        638        882          2
       224        492          2       4914       1233        639        883          2
       226        492          2       4914       1233        640        884          2
       228        492          2       4914       1234        641        885          2
       230        492          2       4914       1234        642        886          2
       232        492          2       4915       1235        643        887          2
       234        492          2       4915       1235        644        888          2
       236        492          2       4915       1236        645        889          2
       238        492          2       4915       1236        646        890          2
       240        492          2       4916       1237        647        891          2
       242        492          2       4916       1237        648        892          2
       244        492          2       4916       1238        649        893          2
       246        492          2       4916       1238        650        894          2
       248        492          2       4917       1239        651        895          2
       250        492          2       4917       1239        652        896          2
       252        492          2       4917       1240        653        897          2
       254        492          2       4917       1240        654        898          2
       256        492          2       4918       1241        655        899          2
       258        492          2       4918       1241        656        900          2
       260        492          2       4918       1242        657        901          2
       262        492          2       4918       1242        658        902          2
       264        492          2       4919       1243        659        903          2
       266        492          2       4919       1243        660        904          2
       268        492          2       4919       1244        661        905          2
       270        492          2       4919       1244        662        906          2
       272        492          2       4920       1245        663        907          2
       274        492          2       4920       1245        664        908          2
       276        492          2       4920       1246        665        909          2
       278        492          2       4920       1246        666        910          2
       280        492          2       4921       1247        667        911          2
       282        492          2       4921       1247        668        912          2
       284        492          2       4921       1248        669        913          2
       286        492          2       4921       1248        670        914          2
       288        492          2       4922       1249        671        915          2
       290        492          2       4922       1249        672        916          2
       292        492          2       4922       1250        673        917          2
       294        492          2       4922       1250        674        918          2
       296        492          2       4923       1251        675        919          2
       298        492          2       4923       1251        676        920          2
       300        492          2       4923       1252        677        921          2
       302        492          2       4923       1252        678        922          2
       304        492          2       4924       1253        679        923          2
       306        492          2       4924       1253        680        924          2
       308        492          2       4924       1254        681        925          2
       310        492          2       4924       1254        682        926          2
       312        492          2       4925       1255        683        927          2
       314        492          2       4925       1255        684        928          2
       316        492          2       4925       1256        685        929          2
       318        492          2       4925       1256        686        930          2
       320        492          2       4926       1257        687        931          2
       322        492          2       4926       1257        688        932          2
       324        492          2       4926       1258        689        933          2
       326        492          2       4926       1258        690        934          2
       328        492          2       4927       1259        691        935          2
       330        492          2       4927       1259        692        936          2
       332        492          2       4927       1260        693        937          2
       334        492          2       4927       1260        694        938          2
       336        492          2       4928       1261        695        939          2
       338        492          2       4928       1261        696        940          2
       340        492          2       4928       1262        697        941          2
       342        492          2       4928       1262        698        942          2
       344        492          2       4929       1263        699        943          2
       346        492          2       4929       1263        700        944          2
       348        492          2       4929       1264        701        945          2
       350        492          2       4929       1264        702        946          2
       352        492          2       4930       1265        703        947          2
       354        492          2       4930       1265        704        948          2
       356        492          2       4930       1266        705        949          2
       358        492          2       4930       1266        706        950          2
       360        492          2       4931       1267        707        951          2
       362        492          2       4931       1267        708        952          2
       364        492          2       4931       1268        709        953          2
       366        492          2       4931       1268        710        954          2
       368        492          2       4932       1269        711        955          2
       370        492          2       4932       1269        712        956          2
       372        492          2       4932       1270        713        957          2
       374        492          2       4932       1270        714        958          2
       376        492          2       4933       1271        715        959          2
       378        492          2       4933       1271        716        960          2
       380        492          2       4933       1272        717        961          2
       382        492          2       4933       1272        718        962          2
       384        492          2       4934       1273        719        963          2
       386        492          2       4934       1273        720        964          2
       388        492          2       4934       1274        721        965          2
       390        492          2       4934       1274        722        966          2
       392        492          2       4935       1275        723        967          2
       394        492          2       4935       1275        724        968          2
       396        492          2       4935       1276        725        969          2
       398        492          2       4935       1276        726        970          2
       400        492          2       4936       1277        727        971          2
       402        492          2       4936       1277        728        972          2
       404        492          2       4936       1278        729        973          2
       406        492          2       4936       1278        730        974          2
       408        492          2       4937       1279        731        975          2
       410        492          2       4937       1279        732        976          2
       412        492          2       4937       1280        733        977          2
       414        492          2       4937       1280        734        978          2
       416        492          2       4938       1281        735        979          2
       418        492          2       4938       1281        736        980          2
       420        492          2       4938       1282        737        981          2
       422        492          2       4938       1282        738        982          2
       424        492          2       4939       1283        739        983          2
       426        492          2       4939       1283        740        984          2
       428        492          2       4939       1284        741        985          2
       430        492          2       4939       1284        742        986          2
       432        492          2       4940       1285        743        987          2
       434        492          2       4940       1285        744        988          2
       436        492          2       4940       1286        745        989          2
       438        492          2       4940       1286        746        990          2
       440        492          2       4941       1287        747        991          2
       442        492          2       4941       1287        748        992          2
       444        492          2       4941       1288        749        993          2
       446        492          2       4941       1288        750        994          2
       448        492          2       4942       1289        751        995          2
       450        492          2       4942       1289        752        996          2
       452        492          2       4942       1290        753        997          2
       454        492          2       4942       1290        754        998          2
       456        492          2       4943       1291        755        999          2
       458        492          2       4943       1291        756       1000          2
       460        492          2       4943       1292        757       1001          2
       462        492          2       4943       1292        758       1002          2
       464        492          2       4944       1293        759       1003          2
       466        492          2       4944       1293        760       1004          2
       468        492          2       4944       1294        761       1005          2
       470        492          2       4944       1294        762       1006          2
       472        492          2       4945       1295        763       1007          2
       474        492          2       4945       1295        764       1008          2
       476        492          2       4945       1296        765       1009          2
       478        492          2       4945       1296        766       1010          2
       480        492          2       4946       1297        767       1011          2
       482        492          2       4946       1297        768       1012          2
       484        492          2       4946       1298        769       1013          2
       486        492          2       4946       1298        770       1014          2
         0        494          2       1177        527        771         -1          2
